symbol,marketcap,exchange,exchangeName
EFSC,1461405098,XNAS,Nasdaq All Markets
EFSCP,1523839128,XNAS,Nasdaq All Markets
EFT,348081354,XNYS,New York Stock Exchange Inc
EFTR,695984530,XNAS,Nasdaq All Markets
EFTRW,695984530,XNAS,Nasdaq All Markets
EFX,30654485617,XNYS,New York Stock Exchange Inc
EFXT,604289717,XNYS,New York Stock Exchange Inc
EG,15870047578,XNYS,New York Stock Exchange Inc
EGAN,181287123,XNAS,Nasdaq All Markets
EGBN,687703662,XNAS,Nasdaq All Markets
EGF,37895688,XNYS,New York Stock Exchange Inc
EGHT,329535183,XNAS,Nasdaq All Markets
EGIO,55970591,XNAS,Nasdaq All Markets
EGLE,552224426,XNYS,New York Stock Exchange Inc
EGO,2198972650,XNYS,New York Stock Exchange Inc
EGOX,12996916,XNAS,Nasdaq All Markets
EGP,8438391229,XNYS,New York Stock Exchange Inc
EGRX,66363422,XNAS,Nasdaq All Markets
EGY,449027892,XNYS,New York Stock Exchange Inc
EH,412062044,XNAS,Nasdaq All Markets
EHAB,439135261,XNYS,New York Stock Exchange Inc
EHC,7313568476,XNYS,New York Stock Exchange Inc
EHI,161945214,XNYS,New York Stock Exchange Inc
EHTH,196284561,XNAS,Nasdaq All Markets
EIC,130685212,XNYS,New York Stock Exchange Inc
EICA,134900860,XNYS,New York Stock Exchange Inc
EICB,134900874,XNYS,New York Stock Exchange Inc
EIG,1081940278,XNYS,New York Stock Exchange Inc
EIGR,257875014,XNAS,Nasdaq All Markets
EIX,24279899533,XNYS,New York Stock Exchange Inc
EJH,60353055,XNAS,Nasdaq All Markets
EKG,809532,XNAS,Nasdaq All Markets
EKSO,32368030,XNAS,Nasdaq All Markets
EL,50658386000,XNYS,New York Stock Exchange Inc
ELAB,10934987,XNAS,Nasdaq All Markets
ELAN,7734466384,XNYS,New York Stock Exchange Inc
ELBM,22868138,XNAS,Nasdaq All Markets
ELC,0,XNYS,New York Stock Exchange Inc
ELDN,42588709,XNAS,Nasdaq All Markets
ELEV,117064685,XNAS,Nasdaq All Markets
ELF,9476698842,XNYS,New York Stock Exchange Inc
ELIQ,11323778,XNYS,New York Stock Exchange Inc
ELME,1230534838,XNYS,New York Stock Exchange Inc
ELP,2575477695,XNYS,New York Stock Exchange Inc
ELPC,2657514162,XNYS,New York Stock Exchange Inc
ELS,12301919916,XNYS,New York Stock Exchange Inc
ELSE,14157727,XNAS,Nasdaq All Markets
ELTK,101901391,XNAS,Nasdaq All Markets
ELTX,36907195,XNAS,Nasdaq All Markets
ELUT,70437865,XNAS,Nasdaq All Markets
ELV,1.19639E+11,XNYS,New York Stock Exchange Inc
ELVA,136724944,XNAS,Nasdaq All Markets
ELVN,666365700,XNAS,Nasdaq All Markets
ELWS,1747616,XNAS,Nasdaq All Markets
ELYM,71688926,XNAS,Nasdaq All Markets
EM,127243804,XNAS,Nasdaq All Markets
EMB,14961787500,XNAS,Nasdaq All Markets
EMBC,815605416,XNAS,Nasdaq All Markets
EMCB,44880500,XNAS,Nasdaq All Markets
EMCG,89762559,XNAS,Nasdaq All Markets
EMCGR,89762559,XNAS,Nasdaq All Markets
EMCGU,89762558,XNAS,Nasdaq All Markets
EMD,550949780,XNYS,New York Stock Exchange Inc
EME,11408747144,XNYS,New York Stock Exchange Inc
EMF,177797034,XNYS,New York Stock Exchange Inc
EMIF,21360000,XNAS,Nasdaq All Markets
EMKR,30148450,XNAS,Nasdaq All Markets
EML,149784296,XNAS,Nasdaq All Markets
EMLD,263563337,XNAS,Nasdaq All Markets
EMLDU,263563342,XNAS,Nasdaq All Markets
EMN,9658224499,XNYS,New York Stock Exchange Inc
EMO,455739051,XNYS,New York Stock Exchange Inc
EMP,0,XNYS,New York Stock Exchange Inc
EMR,59165233000,XNYS,New York Stock Exchange Inc
EMXC,9702000000,XNAS,Nasdaq All Markets
EMXF,69763600,XNAS,Nasdaq All Markets
ENB,72578146126,XNYS,New York Stock Exchange Inc
ENCP,18272317,XNAS,Nasdaq All Markets
ENCPU,20249288,XNAS,Nasdaq All Markets
ENFN,727423986,XNYS,New York Stock Exchange Inc
ENG,50428705,XNAS,Nasdaq All Markets
ENGN,179088375,XNAS,Nasdaq All Markets
ENGNW,179088375,XNAS,Nasdaq All Markets
ENIC,3755744056,XNYS,New York Stock Exchange Inc
ENJ,0,XNYS,New York Stock Exchange Inc
ENLC,5436531946,XNYS,New York Stock Exchange Inc
ENLT,2028968932,XNAS,Nasdaq All Markets
ENLV,54213485,XNAS,Nasdaq All Markets
ENO,0,XNYS,New York Stock Exchange Inc
ENOV,3264456781,XNYS,New York Stock Exchange Inc
ENPH,16673962016,XNAS,Nasdaq All Markets
ENR,2190437953,XNYS,New York Stock Exchange Inc
ENS,3534579094,XNYS,New York Stock Exchange Inc
ENSC,2989716,XNAS,Nasdaq All Markets
ENSG,6751723040,XNAS,Nasdaq All Markets
ENTA,261487950,XNAS,Nasdaq All Markets
ENTG,18756346076,XNAS,Nasdaq All Markets
ENTR,78192000,XNAS,Nasdaq All Markets
ENTX,27802582,XNAS,Nasdaq All Markets
ENV,2763424298,XNYS,New York Stock Exchange Inc
ENVA,1669317000,XNYS,New York Stock Exchange Inc
ENVB,2216106,XNAS,Nasdaq All Markets
ENVX,1895008832,XNAS,Nasdaq All Markets
ENZ,68918537,XNYS,New York Stock Exchange Inc
ENZL,102741000,XNAS,Nasdaq All Markets
EOD,190491577,XNYS,New York Stock Exchange Inc
EOG,65193209756,XNYS,New York Stock Exchange Inc
EOI,712143014,XNYS,New York Stock Exchange Inc
EOLS,760188000,XNAS,Nasdaq All Markets
EOS,1041803033,XNYS,New York Stock Exchange Inc
EOSE,166758012,XNAS,Nasdaq All Markets
EOSEW,178612847,XNAS,Nasdaq All Markets
EOT,265576782,XNYS,New York Stock Exchange Inc
EP-C,0,XNYS,New York Stock Exchange Inc
EPAC,1685588675,XNYS,New York Stock Exchange Inc
EPAM,15920007000,XNYS,New York Stock Exchange Inc
EPC,1942647917,XNYS,New York Stock Exchange Inc
EPD,57489637209,XNYS,New York Stock Exchange Inc
EPIX,416904828,XNAS,Nasdaq All Markets
EPOW,23778989,XNAS,Nasdaq All Markets
EPR,3129184688,XNYS,New York Stock Exchange Inc
EPR-C,3135138443,XNYS,New York Stock Exchange Inc
EPR-E,3152545002,XNYS,New York Stock Exchange Inc
EPR-G,3122868525,XNYS,New York Stock Exchange Inc
EPRT,4043035304,XNYS,New York Stock Exchange Inc
EPSN,110802195,XNAS,Nasdaq All Markets
EQ,56015201,XNAS,Nasdaq All Markets
EQBK,486898692,XNYS,New York Stock Exchange Inc
EQC,1993914580,XNYS,New York Stock Exchange Inc
EQC-D,2032864475,XNYS,New York Stock Exchange Inc
EQH,11225924937,XNYS,New York Stock Exchange Inc
EQH-A,11320149527,XNYS,New York Stock Exchange Inc
EQH-C,11313733964,XNYS,New York Stock Exchange Inc
EQIX,77975464480,XNAS,Nasdaq All Markets
EQNR,76924524457,XNYS,New York Stock Exchange Inc
EQR,21796211212,XNYS,New York Stock Exchange Inc
EQRR,21333663,XNAS,Nasdaq All Markets
EQS,22710485,XNYS,New York Stock Exchange Inc
EQT,13985288000,XNYS,New York Stock Exchange Inc
ERAS,259114270,XNAS,Nasdaq All Markets
ERET,8955252,XNAS,Nasdaq All Markets
ERF,3201387527,XNYS,New York Stock Exchange Inc
ERIC,16244225613,XNAS,Nasdaq All Markets
ERIE,16323216631,XNAS,Nasdaq All Markets
ERII,867550272,XNAS,Nasdaq All Markets
ERJ,3287664795,XNYS,New York Stock Exchange Inc
ERNA,8818840,XNAS,Nasdaq All Markets
ERO,1515526481,XNYS,New York Stock Exchange Inc
ERSX,20842000,XNAS,Nasdaq All Markets
ES,18860122024,XNYS,New York Stock Exchange Inc
ESAB,5306867890,XNYS,New York Stock Exchange Inc
ESAC,79974452,XNAS,Nasdaq All Markets
ESACU,79974450,XNAS,Nasdaq All Markets
ESCA,227206672,XNAS,Nasdaq All Markets
ESE,2530810385,XNYS,New York Stock Exchange Inc
ESEA,255898606,XNAS,Nasdaq All Markets
ESGD,7574945000,XNAS,Nasdaq All Markets
ESGE,3941003500,XNAS,Nasdaq All Markets
ESGL,6213421,XNAS,Nasdaq All Markets
ESGR,4355638825,XNAS,Nasdaq All Markets
ESGRO,4510097518,XNAS,Nasdaq All Markets
ESGRP,4510097516,XNAS,Nasdaq All Markets
ESGU,13092745500,XNAS,Nasdaq All Markets
ESHA,121647000,XNAS,Nasdaq All Markets
ESHAR,121647000,XNAS,Nasdaq All Markets
ESI,5482420328,XNYS,New York Stock Exchange Inc
ESLA,39073368,XNAS,Nasdaq All Markets
ESLAW,39073368,XNAS,Nasdaq All Markets
ESLT,9025909704,XNAS,Nasdaq All Markets
ESMV,15360000,XNAS,Nasdaq All Markets
ESNT,5598493037,XNYS,New York Stock Exchange Inc
ESOA,113759217,XNAS,Nasdaq All Markets
ESPO,253980000,XNAS,Nasdaq All Markets
ESPR,284294463,XNAS,Nasdaq All Markets
ESQ,392570300,XNAS,Nasdaq All Markets
ESRT,1572145278,XNYS,New York Stock Exchange Inc
ESS,14341407918,XNYS,New York Stock Exchange Inc
ESSA,182873954,XNAS,Nasdaq All Markets
ESTA,943808068,XNAS,Nasdaq All Markets
ESTC,12454980000,XNYS,New York Stock Exchange Inc
ET,44015197005,XNYS,New York Stock Exchange Inc
ET-E,0,XNYS,New York Stock Exchange Inc
ET-I,0,XNYS,New York Stock Exchange Inc
ETB,390389962,XNYS,New York Stock Exchange Inc
ETD,780529309,XNYS,New York Stock Exchange Inc
ETEC,3345600,XNAS,Nasdaq All Markets
ETG,1341090088,XNYS,New York Stock Exchange Inc
ETI-,0,XNYS,New York Stock Exchange Inc
ETJ,555912761,XNYS,New York Stock Exchange Inc
ETN,1.07853E+11,XNYS,New York Stock Exchange Inc
ETNB,828602078,XNAS,Nasdaq All Markets
ETO,398231753,XNYS,New York Stock Exchange Inc
ETON,113923278,XNAS,Nasdaq All Markets
ETR,20381774872,XNYS,New York Stock Exchange Inc
ETRN,4352106745,XNYS,New York Stock Exchange Inc
ETSY,8854038021,XNAS,Nasdaq All Markets
ETV,1393171450,XNYS,New York Stock Exchange Inc
ETW,865493716,XNYS,New York Stock Exchange Inc
ETWO,1181157379,XNYS,New York Stock Exchange Inc
ETWO+,,XNYS,New York Stock Exchange Inc
ETX,194002571,XNYS,New York Stock Exchange Inc
ETY,2009053135,XNYS,New York Stock Exchange Inc
EU,777205722,XNAS,Nasdaq All Markets
EUDA,36202438,XNAS,Nasdaq All Markets
EUDAW,36202438,XNAS,Nasdaq All Markets
EUFN,1180530000,XNAS,Nasdaq All Markets
EURN,3914239644,XNYS,New York Stock Exchange Inc
EVA,43967856,XNYS,New York Stock Exchange Inc
EVAX,15958847,XNAS,Nasdaq All Markets
EVBG,1157737027,XNAS,Nasdaq All Markets
EVC,307498087,XNYS,New York Stock Exchange Inc
EVCM,1879452000,XNAS,Nasdaq All Markets
EVER,419085524,XNAS,Nasdaq All Markets
EVEX,1713123374,XNYS,New York Stock Exchange Inc
EVEX+,,XNYS,New York Stock Exchange Inc
EVF,103075867,XNYS,New York Stock Exchange Inc
EVG,143164723,XNYS,New York Stock Exchange Inc
EVGN,38321812,XNAS,Nasdaq All Markets
EVGO,244387199,XNAS,Nasdaq All Markets
EVGR,90477476,XNAS,Nasdaq All Markets
EVGRU,90477480,XNAS,Nasdaq All Markets
EVH,3500522530,XNYS,New York Stock Exchange Inc
EVLV,844842537,XNAS,Nasdaq All Markets
EVLVW,853910614,XNAS,Nasdaq All Markets
EVMT,8734000,XNAS,Nasdaq All Markets
EVN,401828361,XNYS,New York Stock Exchange Inc
EVO,2732204172,XNAS,Nasdaq All Markets
EVOK,2206761,XNAS,Nasdaq All Markets
EVR,6805173406,XNYS,New York Stock Exchange Inc
EVRG,11094363959,XNAS,Nasdaq All Markets
EVRI,906577756,XNYS,New York Stock Exchange Inc
EVT,1648513624,XNYS,New York Stock Exchange Inc
EVTC,2657623513,XNYS,New York Stock Exchange Inc
EVTL,147171692,XNYS,New York Stock Exchange Inc
EVTL+,,XNYS,New York Stock Exchange Inc
EVTV,35876959,XNAS,Nasdaq All Markets
EW,52829182500,XNYS,New York Stock Exchange Inc
EWBC,9832696007,XNAS,Nasdaq All Markets
EWCZ,732476981,XNAS,Nasdaq All Markets
EWJV,279370000,XNAS,Nasdaq All Markets
EWTX,1151828185,XNAS,Nasdaq All Markets
EWZS,224775000,XNAS,Nasdaq All Markets
EXAI,747078737,XNAS,Nasdaq All Markets
EXAS,10744295173,XNAS,Nasdaq All Markets
EXC,33416834055,XNAS,Nasdaq All Markets
EXEL,6245801735,XNAS,Nasdaq All Markets
EXFY,113825234,XNAS,Nasdaq All Markets
EXG,2408021798,XNYS,New York Stock Exchange Inc
EXK,335012968,XNYS,New York Stock Exchange Inc
EXLS,4993861385,XNAS,Nasdaq All Markets
EXP,8214316179,XNYS,New York Stock Exchange Inc
EXPD,18159132438,XNYS,New York Stock Exchange Inc
EXPE,17624507643,XNAS,Nasdaq All Markets
EXPI,1864041638,XNAS,Nasdaq All Markets
EXPO,3847118000,XNAS,Nasdaq All Markets
EXPR,8541468,XNYS,New York Stock Exchange Inc
EXR,29140493599,XNYS,New York Stock Exchange Inc
EXTO,865513295,XNYS,New York Stock Exchange Inc
EXTR,1580809447,XNAS,Nasdaq All Markets
EYE,1546915888,XNAS,Nasdaq All Markets
EYEG,24763830,XNAS,Nasdaq All Markets
EYEN,80964283,XNAS,Nasdaq All Markets
EYPT,1455885910,XNAS,Nasdaq All Markets
EZFL,5916656,XNAS,Nasdaq All Markets
EZGO,10247205,XNAS,Nasdaq All Markets
EZPW,539058447,XNAS,Nasdaq All Markets
F,48804276805,XNYS,New York Stock Exchange Inc
FA,2430760117,XNAS,Nasdaq All Markets
FAAR,155924557,XNAS,Nasdaq All Markets
FAB,158985445,XNAS,Nasdaq All Markets
FAD,178901231,XNAS,Nasdaq All Markets
FAF,6049518329,XNYS,New York Stock Exchange Inc
FALN,1668164000,XNAS,Nasdaq All Markets
FAM,63801024,XNYS,New York Stock Exchange Inc
FAMI,8604059,XNAS,Nasdaq All Markets
FANG,29836784664,XNAS,Nasdaq All Markets
FANH,304397090,XNAS,Nasdaq All Markets
FARM,71442331,XNAS,Nasdaq All Markets
FARO,405621100,XNAS,Nasdaq All Markets
FAST,39678619232,XNAS,Nasdaq All Markets
FAT,150578253,XNAS,Nasdaq All Markets
FATBB,152568271,XNAS,Nasdaq All Markets
FATBP,151853912,XNAS,Nasdaq All Markets
FATBW,152568275,XNAS,Nasdaq All Markets
FATE,625136464,XNAS,Nasdaq All Markets
FATH,14671886,XNYS,New York Stock Exchange Inc
FAZE,13988964,XNAS,Nasdaq All Markets
FAZEW,13988964,XNAS,Nasdaq All Markets
FBIN,9962763027,XNYS,New York Stock Exchange Inc
FBIO,16007524,XNAS,Nasdaq All Markets
FBIOP,17170077,XNAS,Nasdaq All Markets
FBIZ,291354131,XNAS,Nasdaq All Markets
FBK,1693388910,XNYS,New York Stock Exchange Inc
FBL,58243321,XNAS,Nasdaq All Markets
FBLG,240441303,XNAS,Nasdaq All Markets
FBMS,739325717,XNAS,Nasdaq All Markets
FBNC,1412702323,XNAS,Nasdaq All Markets
FBOT,103581563,XNAS,Nasdaq All Markets
FBP,2839346221,XNYS,New York Stock Exchange Inc
FBRT,1006217187,XNYS,New York Stock Exchange Inc
FBRT-E,1028306900,XNYS,New York Stock Exchange Inc
FBRX,24853212,XNAS,Nasdaq All Markets
FBYD,102648458,XNAS,Nasdaq All Markets
FBYDW,102648458,XNAS,Nasdaq All Markets
FBZ,6586604,XNAS,Nasdaq All Markets
FC,530383986,XNYS,New York Stock Exchange Inc
FCA,6299021,XNAS,Nasdaq All Markets
FCAL,216369099,XNAS,Nasdaq All Markets
FCAP,95493810,XNAS,Nasdaq All Markets
FCBC,614646133,XNAS,Nasdaq All Markets
FCCO,133749704,XNAS,Nasdaq All Markets
FCEF,28998150,XNAS,Nasdaq All Markets
FCEL,628007960,XNAS,Nasdaq All Markets
FCF,1350423781,XNYS,New York Stock Exchange Inc
FCFS,5308750163,XNAS,Nasdaq All Markets
FCN,6782807500,XNYS,New York Stock Exchange Inc
FCNCA,20152905125,XNAS,Nasdaq All Markets
FCNCO,20164392815,XNAS,Nasdaq All Markets
FCNCP,20164392815,XNAS,Nasdaq All Markets
FCPT,2054924275,XNYS,New York Stock Exchange Inc
FCRX,602991371,XNYS,New York Stock Exchange Inc
FCT,259833880,XNYS,New York Stock Exchange Inc
FCUV,51792632,XNAS,Nasdaq All Markets
FCVT,81168566,XNAS,Nasdaq All Markets
FCX,52483567130,XNYS,New York Stock Exchange Inc
FDBC,274507155,XNAS,Nasdaq All Markets
FDCF,42240031,XNAS,Nasdaq All Markets
FDFF,43265171,XNAS,Nasdaq All Markets
FDIF,95250974,XNAS,Nasdaq All Markets
FDIG,87782500,XNAS,Nasdaq All Markets
FDIV,82365800,XNAS,Nasdaq All Markets
FDMT,1156912605,XNAS,Nasdaq All Markets
FDNI,27156045,XNAS,Nasdaq All Markets
FDP,1137734951,XNYS,New York Stock Exchange Inc
FDS,17524308847,XNYS,New York Stock Exchange Inc
FDT,401064358,XNAS,Nasdaq All Markets
FDTS,8100081,XNAS,Nasdaq All Markets
FDTX,125357581,XNAS,Nasdaq All Markets
FDUS,542607654,XNAS,Nasdaq All Markets
FDX,58999630583,XNYS,New York Stock Exchange Inc
FE,21059004004,XNYS,New York Stock Exchange Inc
FEAM,77841578,XNAS,Nasdaq All Markets
FEBO,78870000,XNAS,Nasdaq All Markets
FEDU,16485213,XNYS,New York Stock Exchange Inc
FEI,380148938,XNYS,New York Stock Exchange Inc
FEIM,101121579,XNAS,Nasdaq All Markets
FELE,4420529000,XNAS,Nasdaq All Markets
FEM,420215046,XNAS,Nasdaq All Markets
FEMB,153144057,XNAS,Nasdaq All Markets
FEMS,327606578,XNAS,Nasdaq All Markets
FEMY,25330059,XNAS,Nasdaq All Markets
FENC,271989162,XNAS,Nasdaq All Markets
FENG,7424026,XNYS,New York Stock Exchange Inc
FEP,205204071,XNAS,Nasdaq All Markets
FEPI,75816000,XNAS,Nasdaq All Markets
FERG,39352863607,XNYS,New York Stock Exchange Inc
FET,189997110,XNYS,New York Stock Exchange Inc
FEUZ,17865079,XNAS,Nasdaq All Markets
FEX,1152625687,XNAS,Nasdaq All Markets
FEXD,43599222,XNAS,Nasdaq All Markets
FEXDR,43599222,XNAS,Nasdaq All Markets
FEXDU,43599222,XNAS,Nasdaq All Markets
FF,256452604,XNYS,New York Stock Exchange Inc
FFA,369579692,XNYS,New York Stock Exchange Inc
FFBC,2074603993,XNAS,Nasdaq All Markets
FFC,682457478,XNYS,New York Stock Exchange Inc
FFIC,375066856,XNAS,Nasdaq All Markets
FFIE,1374540,XNAS,Nasdaq All Markets
FFIEW,10186334,XNAS,Nasdaq All Markets
FFIN,4378321754,XNAS,Nasdaq All Markets
FFIV,10815642189,XNAS,Nasdaq All Markets
FFNW,190933808,XNAS,Nasdaq All Markets
FFWM,429537120,XNYS,New York Stock Exchange Inc
FG,5528131617,XNYS,New York Stock Exchange Inc
FGB,50933110,XNYS,New York Stock Exchange Inc
FGBI,127342265,XNAS,Nasdaq All Markets
FGBIP,129285554,XNAS,Nasdaq All Markets
FGEN,232082917,XNAS,Nasdaq All Markets
FGF,13409841,XNAS,Nasdaq All Markets
FGFPP,13409846,XNAS,Nasdaq All Markets
FGI,15580000,XNAS,Nasdaq All Markets
FGIWW,15580000,XNAS,Nasdaq All Markets
FGM,13257866,XNAS,Nasdaq All Markets
FGN,5815598495,XNYS,New York Stock Exchange Inc
FHB,2670920897,XNAS,Nasdaq All Markets
FHI,3048790798,XNYS,New York Stock Exchange Inc
FHLT,70463531,XNAS,Nasdaq All Markets
FHLTU,70463527,XNAS,Nasdaq All Markets
FHLTW,70463531,XNAS,Nasdaq All Markets
FHN,7683080900,XNYS,New York Stock Exchange Inc
FHN-B,7861887155,XNYS,New York Stock Exchange Inc
FHN-C,7861887145,XNYS,New York Stock Exchange Inc
FHN-D,7811083364,XNYS,New York Stock Exchange Inc
FHN-E,7739147438,XNYS,New York Stock Exchange Inc
FHN-F,7518918923,XNYS,New York Stock Exchange Inc
FHTX,271033949,XNAS,Nasdaq All Markets
FI,86462754247,XNYS,New York Stock Exchange Inc
FIAC,63015841,XNAS,Nasdaq All Markets
FIACU,63015838,XNAS,Nasdaq All Markets
FIBK,2635446437,XNAS,Nasdaq All Markets
FICO,31788763150,XNYS,New York Stock Exchange Inc
FICS,78396067,XNAS,Nasdaq All Markets
FICV,83523906,XNAS,Nasdaq All Markets
FICVU,83523911,XNAS,Nasdaq All Markets
FICVW,83523906,XNAS,Nasdaq All Markets
FID,74208031,XNAS,Nasdaq All Markets
FIF,248306718,XNYS,New York Stock Exchange Inc
FIGS,1002157431,XNYS,New York Stock Exchange Inc
FIHL,1445548500,XNYS,New York Stock Exchange Inc
FINE,495898,XNAS,Nasdaq All Markets
FINS,308470949,XNYS,New York Stock Exchange Inc
FINV,802640928,XNYS,New York Stock Exchange Inc
FINW,134180888,XNAS,Nasdaq All Markets
FINX,355426800,XNAS,Nasdaq All Markets
FIP,424823948,XNAS,Nasdaq All Markets
FIS,35824520934,XNYS,New York Stock Exchange Inc
FISI,289263833,XNAS,Nasdaq All Markets
FITB,22395231417,XNAS,Nasdaq All Markets
FITBI,23138736618,XNAS,Nasdaq All Markets
FITBO,23229476766,XNAS,Nasdaq All Markets
FITBP,23229476767,XNAS,Nasdaq All Markets
FIVE,10238534428,XNAS,Nasdaq All Markets
FIVN,5413666279,XNAS,Nasdaq All Markets
FIX,8547626674,XNYS,New York Stock Exchange Inc
FIXD,5041506087,XNAS,Nasdaq All Markets
FIXT,2365125,XNAS,Nasdaq All Markets
FIXX,40751032,XNAS,Nasdaq All Markets
FIZZ,4511803559,XNAS,Nasdaq All Markets
FJP,192363104,XNAS,Nasdaq All Markets
FKU,59636070,XNAS,Nasdaq All Markets
FKWL,34645783,XNAS,Nasdaq All Markets
FL,2766473890,XNYS,New York Stock Exchange Inc
FLC,155440644,XNYS,New York Stock Exchange Inc
FLEX,11443004606,XNAS,Nasdaq All Markets
FLFV,60300964,XNAS,Nasdaq All Markets
FLFVR,60300964,XNAS,Nasdaq All Markets
FLFVU,60300966,XNAS,Nasdaq All Markets
FLGC,6813134,XNAS,Nasdaq All Markets
FLGT,746753036,XNAS,Nasdaq All Markets
FLIC,248020961,XNAS,Nasdaq All Markets
FLJ,33734,XNAS,Nasdaq All Markets
FLL,177087232,XNAS,Nasdaq All Markets
FLME,152860093,XNYS,New York Stock Exchange Inc
FLME+,,XNYS,New York Stock Exchange Inc
FLME=,147543221,XNYS,New York Stock Exchange Inc
FLN,68931040,XNAS,Nasdaq All Markets
FLNC,2620226835,XNAS,Nasdaq All Markets
FLNG,1428159913,XNYS,New York Stock Exchange Inc
FLNT,41227858,XNAS,Nasdaq All Markets
FLO,4696369427,XNYS,New York Stock Exchange Inc
FLR,6872079255,XNYS,New York Stock Exchange Inc
FLS,5395298907,XNYS,New York Stock Exchange Inc
FLT,19388252182,XNYS,New York Stock Exchange Inc
FLUT,36158453656,XNYS,New York Stock Exchange Inc
FLUX,71503032,XNAS,Nasdaq All Markets
FLWS,342474746,XNAS,Nasdaq All Markets
FLXS,170317842,XNAS,Nasdaq All Markets
FLYW,2655578168,XNAS,Nasdaq All Markets
FMAO,292046309,XNAS,Nasdaq All Markets
FMB,1961917602,XNAS,Nasdaq All Markets
FMBH,729512109,XNAS,Nasdaq All Markets
FMC,6405121259,XNYS,New York Stock Exchange Inc
FMED,53519911,XNAS,Nasdaq All Markets
FMET,27198500,XNAS,Nasdaq All Markets
FMHI,555292096,XNAS,Nasdaq All Markets
FMN,128663638,XNYS,New York Stock Exchange Inc
FMNB,510794111,XNAS,Nasdaq All Markets
FMS,11815759591,XNYS,New York Stock Exchange Inc
FMST,14404594,XNAS,Nasdaq All Markets
FMSTW,14599251,XNAS,Nasdaq All Markets
FMX,30254327602,XNYS,New York Stock Exchange Inc
FMY,50346724,XNYS,New York Stock Exchange Inc
FN,7160748762,XNYS,New York Stock Exchange Inc
FNA,1155749368,XNYS,New York Stock Exchange Inc
FNB,4650417904,XNYS,New York Stock Exchange Inc
FNB-E,4797787550,XNYS,New York Stock Exchange Inc
FNCB,122852623,XNAS,Nasdaq All Markets
FNCH,4227492,XNAS,Nasdaq All Markets
FND,11182378768,XNYS,New York Stock Exchange Inc
FNF,13866462073,XNYS,New York Stock Exchange Inc
FNGR,121379759,XNAS,Nasdaq All Markets
FNK,227385098,XNAS,Nasdaq All Markets
FNKO,383080113,XNAS,Nasdaq All Markets
FNLC,272800599,XNAS,Nasdaq All Markets
FNV,20371515327,XNYS,New York Stock Exchange Inc
FNVT,101397874,XNAS,Nasdaq All Markets
FNVTU,101397879,XNAS,Nasdaq All Markets
FNWB,134946713,XNAS,Nasdaq All Markets
FNWD,102395310,XNAS,Nasdaq All Markets
FNX,1117664211,XNAS,Nasdaq All Markets
FNY,308528140,XNAS,Nasdaq All Markets
FOA,73872902,XNYS,New York Stock Exchange Inc
FOA+,,XNYS,New York Stock Exchange Inc
FOF,306164579,XNYS,New York Stock Exchange Inc
FOLD,3853248997,XNAS,Nasdaq All Markets
FONR,131339958,XNAS,Nasdaq All Markets
FOR,1579759838,XNYS,New York Stock Exchange Inc
