symbol,marketcap,exchange,exchangeName,marketcapType
BZH,924265892.0,XNYS,New York Stock Exchange Inc,Small-Cap
BZUN,133679587.0,XNAS,Nasdaq All Markets,Micro-Cap
C,100670189676.0,XNYS,New York Stock Exchange Inc,Large-Cap
C-J,102684860633.0,XNYS,New York Stock Exchange Inc,Large-Cap
CA,22770025.0,XNAS,Nasdaq All Markets,Micro-Cap
CAAP,2536480867.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CAAS,102027673.0,XNAS,Nasdaq All Markets,Micro-Cap
CABA,993035123.0,XNAS,Nasdaq All Markets,Small-Cap
CABO,2720463660.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CAC,463822245.0,XNAS,Nasdaq All Markets,Small-Cap
CACC,7019420434.0,XNAS,Nasdaq All Markets,Mid-Cap
CACG,119121500.0,XNAS,Nasdaq All Markets,Micro-Cap
CACI,8057626500.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CACO,28867695.0,XNAS,Nasdaq All Markets,Micro-Cap
CADE,4816879135.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CADE-A,4959762199.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CADL,49163677.0,XNAS,Nasdaq All Markets,Micro-Cap
CAE,6700263583.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CAF,285771933.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CAFG,6451500.0,XNAS,Nasdaq All Markets,Micro-Cap
CAG,13025637013.0,XNYS,New York Stock Exchange Inc,Large-Cap
CAH,25361920863.0,XNYS,New York Stock Exchange Inc,Large-Cap
CAKE,1747610894.0,XNAS,Nasdaq All Markets,Small-Cap
CAL,1280919376.0,XNYS,New York Stock Exchange Inc,Small-Cap
CALB,191489083.0,XNAS,Nasdaq All Markets,Micro-Cap
CALC,58441748.0,XNAS,Nasdaq All Markets,Micro-Cap
CALM,2445065803.0,XNAS,Nasdaq All Markets,Mid-Cap
CALT,613674906.0,XNAS,Nasdaq All Markets,Small-Cap
CALX,2220830000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CALY,20104000.0,XNAS,Nasdaq All Markets,Micro-Cap
CAMP,109999743.0,XNAS,Nasdaq All Markets,Micro-Cap
CAMT,3529451138.0,XNAS,Nasdaq All Markets,Mid-Cap
CAN,296932699.0,XNAS,Nasdaq All Markets,Micro-Cap
CANC,18317800.0,XNAS,Nasdaq All Markets,Micro-Cap
CANG,116932548.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CAPL,834026865.0,XNYS,New York Stock Exchange Inc,Small-Cap
CAPR,121015975.0,XNAS,Nasdaq All Markets,Micro-Cap
CAPT,197711610.0,XNAS,Nasdaq All Markets,Micro-Cap
CAPTW,196907904.0,XNAS,Nasdaq All Markets,Micro-Cap
CAR,4786287339.0,XNAS,Nasdaq All Markets,Mid-Cap
CARA,30509194.0,XNAS,Nasdaq All Markets,Micro-Cap
CARE,314838152.0,XNAS,Nasdaq All Markets,Small-Cap
CARG,2223840627.0,XNAS,Nasdaq All Markets,Mid-Cap
CARM,89188541.0,XNAS,Nasdaq All Markets,Micro-Cap
CARR,48709298628.0,XNYS,New York Stock Exchange Inc,Large-Cap
CARS,1255047338.0,XNYS,New York Stock Exchange Inc,Small-Cap
CART,7596654405.0,XNAS,Nasdaq All Markets,Mid-Cap
CARV,8951392.0,XNAS,Nasdaq All Markets,Micro-Cap
CARZ,36887614.0,XNAS,Nasdaq All Markets,Micro-Cap
CASA,28146955.0,XNAS,Nasdaq All Markets,Micro-Cap
CASH,1305892403.0,XNAS,Nasdaq All Markets,Small-Cap
CASI,83525849.0,XNAS,Nasdaq All Markets,Micro-Cap
CASS,632916610.0,XNAS,Nasdaq All Markets,Small-Cap
CASY,10546278898.0,XNAS,Nasdaq All Markets,Large-Cap
CAT,159722488500.0,XNYS,New York Stock Exchange Inc,Large-Cap
CATC,520529579.0,XNAS,Nasdaq All Markets,Small-Cap
CATH,795202200.0,XNAS,Nasdaq All Markets,Small-Cap
CATO,125539485.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CATY,2835485123.0,XNAS,Nasdaq All Markets,Mid-Cap
CAUD,14113582.0,XNAS,Nasdaq All Markets,Micro-Cap
CAVA,6151494613.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CB,100534830716.0,XNYS,New York Stock Exchange Inc,Large-Cap
CBAN,198518208.0,XNAS,Nasdaq All Markets,Micro-Cap
CBAT,86802574.0,XNAS,Nasdaq All Markets,Micro-Cap
CBAY,3645243000.0,XNAS,Nasdaq All Markets,Mid-Cap
CBD,191798739.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CBFV,114549567.0,XNAS,Nasdaq All Markets,Micro-Cap
CBH,159441202.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CBL,737948525.0,XNYS,New York Stock Exchange Inc,Small-Cap
CBNK,284418757.0,XNAS,Nasdaq All Markets,Micro-Cap
CBRE,26014065565.0,XNYS,New York Stock Exchange Inc,Large-Cap
CBRG,45454917.0,XNAS,Nasdaq All Markets,Micro-Cap
CBRGU,45454914.0,XNAS,Nasdaq All Markets,Micro-Cap
CBRL,1705591411.0,XNAS,Nasdaq All Markets,Small-Cap
CBSH,6271593522.0,XNAS,Nasdaq All Markets,Mid-Cap
CBT,4474644065.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CBU,2331347624.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CBUS,315796017.0,XNAS,Nasdaq All Markets,Small-Cap
CBZ,3239719080.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CC,4525883035.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CCAP,597802753.0,XNAS,Nasdaq All Markets,Small-Cap
CCB,517598291.0,XNAS,Nasdaq All Markets,Small-Cap
CCBG,473723294.0,XNAS,Nasdaq All Markets,Small-Cap
CCCC,323776472.0,XNAS,Nasdaq All Markets,Small-Cap
CCCS,6718640202.0,XNAS,Nasdaq All Markets,Mid-Cap
CCD,518058485.0,XNAS,Nasdaq All Markets,Small-Cap
CCEP,30531318127.0,XNAS,Nasdaq All Markets,Large-Cap
CCG,194407181.0,XNAS,Nasdaq All Markets,Micro-Cap
CCGWW,212028885.0,XNAS,Nasdaq All Markets,Micro-Cap
CCI,45580699501.0,XNYS,New York Stock Exchange Inc,Large-Cap
CCIA,95155050.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CCIF,94338776.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CCJ,18422077157.0,XNYS,New York Stock Exchange Inc,Large-Cap
CCK,8910339060.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CCL,16909220184.0,XNYS,New York Stock Exchange Inc,Large-Cap
CCLD,20793787.0,XNAS,Nasdaq All Markets,Micro-Cap
CCLDO,23174754.0,XNAS,Nasdaq All Markets,Micro-Cap
CCLDP,23174753.0,XNAS,Nasdaq All Markets,Micro-Cap
CCLP,282570106.0,XNAS,Nasdaq All Markets,Micro-Cap
CCM,21850769.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CCNE,423180572.0,XNAS,Nasdaq All Markets,Small-Cap
CCNEP,443046779.0,XNAS,Nasdaq All Markets,Small-Cap
CCO,852512329.0,XNYS,New York Stock Exchange Inc,Small-Cap
CCOI,3681207000.0,XNAS,Nasdaq All Markets,Mid-Cap
CCRD,106348486.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CCRN,706180536.0,XNAS,Nasdaq All Markets,Small-Cap
CCS,2765026997.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CCSI,375219024.0,XNAS,Nasdaq All Markets,Small-Cap
CCSO,22601250.0,XNAS,Nasdaq All Markets,Micro-Cap
CCTG,36168750.0,XNAS,Nasdaq All Markets,Micro-Cap
CCTS,55874826.0,XNAS,Nasdaq All Markets,Micro-Cap
CCTSU,55874830.0,XNAS,Nasdaq All Markets,Micro-Cap
CCU,2144964172.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CCZ,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CDAQ,61828681.0,XNAS,Nasdaq All Markets,Micro-Cap
CDAQU,61828679.0,XNAS,Nasdaq All Markets,Micro-Cap
CDC,924054000.0,XNAS,Nasdaq All Markets,Small-Cap
CDE,979480773.0,XNYS,New York Stock Exchange Inc,Small-Cap
CDIO,38410565.0,XNAS,Nasdaq All Markets,Micro-Cap
CDIOW,39642989.0,XNAS,Nasdaq All Markets,Micro-Cap
CDL,346310230.0,XNAS,Nasdaq All Markets,Small-Cap
CDLR,884260000.0,XNYS,New York Stock Exchange Inc,Small-Cap
CDLX,245730954.0,XNAS,Nasdaq All Markets,Micro-Cap
CDMO,443939451.0,XNAS,Nasdaq All Markets,Small-Cap
CDNA,441442764.0,XNAS,Nasdaq All Markets,Small-Cap
CDNS,80403843170.0,XNAS,Nasdaq All Markets,Large-Cap
CDP,2713491052.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CDR-B,20816385.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CDR-C,62800000.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CDRE,1312128342.0,XNYS,New York Stock Exchange Inc,Small-Cap
CDRO,205416917.0,XNAS,Nasdaq All Markets,Micro-Cap
CDROW,6949800.0,XNAS,Nasdaq All Markets,Micro-Cap
CDT,199509746.0,XNAS,Nasdaq All Markets,Micro-Cap
CDTTW,201694160.0,XNAS,Nasdaq All Markets,Micro-Cap
CDTX,63755813.0,XNAS,Nasdaq All Markets,Micro-Cap
CDW,31845728721.0,XNAS,Nasdaq All Markets,Large-Cap
CDXC,120199069.0,XNAS,Nasdaq All Markets,Micro-Cap
CDXS,198930000.0,XNAS,Nasdaq All Markets,Micro-Cap
CDZI,175782945.0,XNAS,Nasdaq All Markets,Micro-Cap
CDZIP,183454681.0,XNAS,Nasdaq All Markets,Micro-Cap
CE,15903195623.0,XNYS,New York Stock Exchange Inc,Large-Cap
CEAD,4118950.0,XNAS,Nasdaq All Markets,Micro-Cap
CEADW,4361241.0,XNAS,Nasdaq All Markets,Micro-Cap
CECO,680340000.0,XNAS,Nasdaq All Markets,Small-Cap
CEE,61554830.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CEFA,17240790.0,XNAS,Nasdaq All Markets,Micro-Cap
CEG,40960700973.0,XNAS,Nasdaq All Markets,Large-Cap
CEIX,2456495111.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CELC,371349000.0,XNAS,Nasdaq All Markets,Small-Cap
CELG^,101229197665.0,XNYS,New York Stock Exchange Inc,Large-Cap
CELH,4550880000.0,XNAS,Nasdaq All Markets,Mid-Cap
CELU,88726558.0,XNAS,Nasdaq All Markets,Micro-Cap
CELUW,88726558.0,XNAS,Nasdaq All Markets,Micro-Cap
CELZ,5832572.0,XNAS,Nasdaq All Markets,Micro-Cap
CEM,542691385.0,XNYS,New York Stock Exchange Inc,Small-Cap
CENN,388172591.0,XNAS,Nasdaq All Markets,Small-Cap
CENT,2017717789.0,XNAS,Nasdaq All Markets,Mid-Cap
CENTA,2005434679.0,XNAS,Nasdaq All Markets,Mid-Cap
CENX,933287096.0,XNAS,Nasdaq All Markets,Small-Cap
CEPU,1264965598.0,XNYS,New York Stock Exchange Inc,Small-Cap
CERE,7766377361.0,XNAS,Nasdaq All Markets,Mid-Cap
CERS,400445370.0,XNAS,Nasdaq All Markets,Small-Cap
CERT,2770110037.0,XNAS,Nasdaq All Markets,Mid-Cap
CETU,79461281.0,XNAS,Nasdaq All Markets,Micro-Cap
CETUR,79461281.0,XNAS,Nasdaq All Markets,Micro-Cap
CETUU,79461277.0,XNAS,Nasdaq All Markets,Micro-Cap
CETUW,79461281.0,XNAS,Nasdaq All Markets,Micro-Cap
CETX,3589162.0,XNAS,Nasdaq All Markets,Micro-Cap
CETY,19815250.0,XNAS,Nasdaq All Markets,Micro-Cap
CEVA,490660157.0,XNAS,Nasdaq All Markets,Small-Cap
CF,14683647384.0,XNYS,New York Stock Exchange Inc,Large-Cap
CFA,516780000.0,XNAS,Nasdaq All Markets,Small-Cap
CFB,655156160.0,XNAS,Nasdaq All Markets,Small-Cap
CFBK,111181623.0,XNAS,Nasdaq All Markets,Micro-Cap
CFFI,189476044.0,XNAS,Nasdaq All Markets,Micro-Cap
CFFN,786349893.0,XNAS,Nasdaq All Markets,Small-Cap
CFFS,209621205.0,XNAS,Nasdaq All Markets,Micro-Cap
CFFSU,209621207.0,XNAS,Nasdaq All Markets,Micro-Cap
CFFSW,209621205.0,XNAS,Nasdaq All Markets,Micro-Cap
CFG,14327031776.0,XNYS,New York Stock Exchange Inc,Large-Cap
CFG-D,14955155979.0,XNYS,New York Stock Exchange Inc,Large-Cap
CFG-E,14949795404.0,XNYS,New York Stock Exchange Inc,Large-Cap
CFLT,7024731147.0,XNAS,Nasdaq All Markets,Mid-Cap
CFO,468628500.0,XNAS,Nasdaq All Markets,Small-Cap
CFR,6651419508.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CFR-B,6712653827.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CFSB,46362168.0,XNAS,Nasdaq All Markets,Micro-Cap
CG,15798298196.0,XNAS,Nasdaq All Markets,Large-Cap
CGA,37452257.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CGABL,0.0,XNAS,Nasdaq All Markets,Micro-Cap
CGAU,991286812.0,XNYS,New York Stock Exchange Inc,Small-Cap
CGBD,755828722.0,XNAS,Nasdaq All Markets,Small-Cap
CGBDL,765858559.0,XNAS,Nasdaq All Markets,Small-Cap
CGC,323912417.0,XNAS,Nasdaq All Markets,Small-Cap
CGEM,770051592.0,XNAS,Nasdaq All Markets,Small-Cap
CGEN,198967142.0,XNAS,Nasdaq All Markets,Micro-Cap
CGNT,500485709.0,XNAS,Nasdaq All Markets,Small-Cap
CGNX,6112765687.0,XNAS,Nasdaq All Markets,Mid-Cap
CGO,87242657.0,XNAS,Nasdaq All Markets,Micro-Cap
CGON,2482184744.0,XNAS,Nasdaq All Markets,Mid-Cap
CGTX,70025664.0,XNAS,Nasdaq All Markets,Micro-Cap
CHB,1396500.0,XNAS,Nasdaq All Markets,Micro-Cap
CHCI,44611033.0,XNAS,Nasdaq All Markets,Micro-Cap
CHCO,1503352971.0,XNAS,Nasdaq All Markets,Small-Cap
CHCT,736957975.0,XNYS,New York Stock Exchange Inc,Small-Cap
CHD,24155291280.0,XNYS,New York Stock Exchange Inc,Large-Cap
CHDN,8952124348.0,XNAS,Nasdaq All Markets,Mid-Cap
CHE,8800002826.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CHEA,49444811.0,XNAS,Nasdaq All Markets,Micro-Cap
CHEAU,49444812.0,XNAS,Nasdaq All Markets,Micro-Cap
CHEF,1354567570.0,XNAS,Nasdaq All Markets,Small-Cap
CHEK,12687966.0,XNAS,Nasdaq All Markets,Micro-Cap
CHGG,997167150.0,XNYS,New York Stock Exchange Inc,Small-Cap
CHH,5874241205.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CHI,780161965.0,XNAS,Nasdaq All Markets,Small-Cap
CHK,10066347034.0,XNAS,Nasdaq All Markets,Large-Cap
CHKEL,10165961920.0,XNAS,Nasdaq All Markets,Large-Cap
CHKEW,10165961915.0,XNAS,Nasdaq All Markets,Large-Cap
CHKEZ,10165961935.0,XNAS,Nasdaq All Markets,Large-Cap
CHKP,19029618244.0,XNAS,Nasdaq All Markets,Large-Cap
CHMG,209307228.0,XNAS,Nasdaq All Markets,Micro-Cap
CHMI,94693050.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CHMI-A,97103283.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CHMI-B,96850891.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CHN,93013789.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CHNR,7528949.0,XNAS,Nasdaq All Markets,Micro-Cap
CHPS,6046030.0,XNAS,Nasdaq All Markets,Micro-Cap
CHPT,859047316.0,XNYS,New York Stock Exchange Inc,Small-Cap
CHR,162817321.0,XNAS,Nasdaq All Markets,Micro-Cap
CHRD,6498050293.0,XNAS,Nasdaq All Markets,Mid-Cap
CHRS,290660437.0,XNAS,Nasdaq All Markets,Micro-Cap
CHRW,8622844655.0,XNAS,Nasdaq All Markets,Mid-Cap
CHSCL,538200000.0,XNAS,Nasdaq All Markets,Small-Cap
CHSCM,499493500.0,XNAS,Nasdaq All Markets,Small-Cap
CHSCN,436800000.0,XNAS,Nasdaq All Markets,Small-Cap
CHSCO,572527881.0,XNAS,Nasdaq All Markets,Small-Cap
CHSCP,380186653.0,XNAS,Nasdaq All Markets,Small-Cap
CHSN,12121800.0,XNAS,Nasdaq All Markets,Micro-Cap
CHT,29858413503.0,XNYS,New York Stock Exchange Inc,Large-Cap
CHTR,42391311190.0,XNAS,Nasdaq All Markets,Large-Cap
CHUY,594846065.0,XNAS,Nasdaq All Markets,Small-Cap
CHW,364685848.0,XNAS,Nasdaq All Markets,Small-Cap
CHWY,2046103348.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CHX,5567384000.0,XNAS,Nasdaq All Markets,Mid-Cap
CHY,875342316.0,XNAS,Nasdaq All Markets,Small-Cap
CI,98950904603.0,XNYS,New York Stock Exchange Inc,Large-Cap
CIA,141968053.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CIB,3511860866.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CIBR,6672942616.0,XNAS,Nasdaq All Markets,Mid-Cap
CID,18546420.0,XNAS,Nasdaq All Markets,Micro-Cap
CIEN,7965328825.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CIF,32449138.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CIFR,901496655.0,XNAS,Nasdaq All Markets,Small-Cap
CIG,5375872837.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CIG.C,5460818907.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CIGI,5632355652.0,XNAS,Nasdaq All Markets,Mid-Cap
CII,853691362.0,XNYS,New York Stock Exchange Inc,Small-Cap
CIL,89716000.0,XNAS,Nasdaq All Markets,Micro-Cap
CIM,1036076670.0,XNYS,New York Stock Exchange Inc,Small-Cap
CIM-A,1071327918.0,XNYS,New York Stock Exchange Inc,Small-Cap
CIM-B,1083473356.0,XNYS,New York Stock Exchange Inc,Small-Cap
CIM-C,1075605630.0,XNYS,New York Stock Exchange Inc,Small-Cap
CIM-D,1079831513.0,XNYS,New York Stock Exchange Inc,Small-Cap
CINF,17069990859.0,XNAS,Nasdaq All Markets,Large-Cap
CING,20988807.0,XNAS,Nasdaq All Markets,Micro-Cap
CINGW,20988807.0,XNAS,Nasdaq All Markets,Micro-Cap
CINT,568710822.0,XNYS,New York Stock Exchange Inc,Small-Cap
CIO,183117798.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CIO-A,198990537.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CION,594579383.0,XNYS,New York Stock Exchange Inc,Small-Cap
CISO,17873507.0,XNAS,Nasdaq All Markets,Micro-Cap
CISS,5073527.0,XNAS,Nasdaq All Markets,Micro-Cap
CITE,98518921.0,XNAS,Nasdaq All Markets,Micro-Cap
CITEU,98518918.0,XNAS,Nasdaq All Markets,Micro-Cap
CIVB,241718354.0,XNAS,Nasdaq All Markets,Micro-Cap
CIVI,5869305084.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CIZ,35875800.0,XNAS,Nasdaq All Markets,Micro-Cap
CJET,64143852.0,XNAS,Nasdaq All Markets,Micro-Cap
CJJD,4687308.0,XNAS,Nasdaq All Markets,Micro-Cap
CKPT,44396638.0,XNAS,Nasdaq All Markets,Micro-Cap
CL,68372832387.0,XNYS,New York Stock Exchange Inc,Large-Cap
CLAR,227751972.0,XNAS,Nasdaq All Markets,Micro-Cap
CLB,662540847.0,XNYS,New York Stock Exchange Inc,Small-Cap
CLBK,1294561404.0,XNAS,Nasdaq All Markets,Small-Cap
CLBR,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CLBR=,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CLBT,1750598357.0,XNAS,Nasdaq All Markets,Small-Cap
CLCO,565876389.0,XNYS,New York Stock Exchange Inc,Small-Cap
CLDT,506178649.0,XNYS,New York Stock Exchange Inc,Small-Cap
CLDT-A,508870634.0,XNYS,New York Stock Exchange Inc,Small-Cap
CLDX,1687331833.0,XNAS,Nasdaq All Markets,Small-Cap
CLEU,78679849.0,XNAS,Nasdaq All Markets,Micro-Cap
CLF,9584598071.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CLFD,432670261.0,XNAS,Nasdaq All Markets,Small-Cap
CLGN,59559298.0,XNAS,Nasdaq All Markets,Micro-Cap
CLH,9977613579.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CLIR,37023203.0,XNAS,Nasdaq All Markets,Micro-Cap
CLLS,205208435.0,XNAS,Nasdaq All Markets,Micro-Cap
CLMB,271297163.0,XNAS,Nasdaq All Markets,Micro-Cap
CLMT,1333855615.0,XNAS,Nasdaq All Markets,Small-Cap
CLNE,650104323.0,XNAS,Nasdaq All Markets,Small-Cap
CLNN,53934554.0,XNAS,Nasdaq All Markets,Micro-Cap
CLNNW,53934554.0,XNAS,Nasdaq All Markets,Micro-Cap
CLOA,82560000.0,XNAS,Nasdaq All Markets,Micro-Cap
CLOD,558906.0,XNAS,Nasdaq All Markets,Micro-Cap
CLOE,66274416.0,XNAS,Nasdaq All Markets,Micro-Cap
CLOER,66274416.0,XNAS,Nasdaq All Markets,Micro-Cap
CLOEU,66274419.0,XNAS,Nasdaq All Markets,Micro-Cap
CLOU,667110600.0,XNAS,Nasdaq All Markets,Small-Cap
CLOV,401775086.0,XNAS,Nasdaq All Markets,Small-Cap
CLPR,79031082.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CLPS,24579285.0,XNAS,Nasdaq All Markets,Micro-Cap
CLPT,180099448.0,XNAS,Nasdaq All Markets,Micro-Cap
CLRB,42148955.0,XNAS,Nasdaq All Markets,Micro-Cap
CLRC,52097014.0,XNAS,Nasdaq All Markets,Micro-Cap
CLRCR,52097014.0,XNAS,Nasdaq All Markets,Micro-Cap
CLRCU,52097011.0,XNAS,Nasdaq All Markets,Micro-Cap
CLRO,23939119.0,XNAS,Nasdaq All Markets,Micro-Cap
CLS,4442863699.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CLSD,83011087.0,XNAS,Nasdaq All Markets,Micro-Cap
CLSK,3017516527.0,XNAS,Nasdaq All Markets,Mid-Cap
CLSM,215922681.0,XNAS,Nasdaq All Markets,Micro-Cap
CLST,56752945.0,XNAS,Nasdaq All Markets,Micro-Cap
CLVR,6395982.0,XNAS,Nasdaq All Markets,Micro-Cap
CLVRW,6823719.0,XNAS,Nasdaq All Markets,Micro-Cap
CLVT,5988584396.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CLVT-A,6013390379.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CLW,547087219.0,XNYS,New York Stock Exchange Inc,Small-Cap
CLWT,12048866.0,XNAS,Nasdaq All Markets,Micro-Cap
CLX,18989510012.0,XNYS,New York Stock Exchange Inc,Large-Cap
CM,41419013974.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMA,6580453319.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CMAX,475200856.0,XNAS,Nasdaq All Markets,Small-Cap
CMBM,119513349.0,XNAS,Nasdaq All Markets,Micro-Cap
CMC,6141785684.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CMCA,109782388.0,XNAS,Nasdaq All Markets,Micro-Cap
CMCAU,109982361.0,XNAS,Nasdaq All Markets,Micro-Cap
CMCM,19560619.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CMCO,1189902000.0,XNAS,Nasdaq All Markets,Small-Cap
CMCSA,165311868858.0,XNAS,Nasdaq All Markets,Large-Cap
CMCT,74740510.0,XNAS,Nasdaq All Markets,Micro-Cap
CME,74456698194.0,XNAS,Nasdaq All Markets,Large-Cap
CMG,72107802849.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMI,35940827462.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMLS,65537435.0,XNAS,Nasdaq All Markets,Micro-Cap
CMMB,1101940.0,XNAS,Nasdaq All Markets,Micro-Cap
CMND,880702.0,XNAS,Nasdaq All Markets,Micro-Cap
CMP,875386362.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMPO,98913345.0,XNAS,Nasdaq All Markets,Micro-Cap
CMPR,2340189156.0,XNAS,Nasdaq All Markets,Mid-Cap
CMPS,665570863.0,XNAS,Nasdaq All Markets,Small-Cap
CMPX,182942878.0,XNAS,Nasdaq All Markets,Micro-Cap
CMRE,1316418176.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMRE-B,1381822085.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMRE-C,1359081945.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMRE-D,1360928493.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMRE-E,1356640903.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMRX,93780322.0,XNAS,Nasdaq All Markets,Micro-Cap
CMS,16357815309.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMS-B,30150358.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CMS-C,16455810945.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMSA,16741342474.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMSC,16579926243.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMSD,16708197319.0,XNYS,New York Stock Exchange Inc,Large-Cap
CMTG,1326246276.0,XNYS,New York Stock Exchange Inc,Small-Cap
CMTL,180556543.0,XNAS,Nasdaq All Markets,Micro-Cap
CMU,92368849.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CNA,12439587714.0,XNYS,New York Stock Exchange Inc,Large-Cap
CNC,41331131370.0,XNYS,New York Stock Exchange Inc,Large-Cap
CNCR,15987925.0,XNAS,Nasdaq All Markets,Micro-Cap
CNDA,292701888.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CNDA=,292701890.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CNDB,42211976.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CNDB=,42271099.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CNDT,756159101.0,XNAS,Nasdaq All Markets,Small-Cap
CNET,6051785.0,XNAS,Nasdaq All Markets,Micro-Cap
CNEY,50821093.0,XNAS,Nasdaq All Markets,Micro-Cap
CNF,146285752.0,XNYS,New York Stock Exchange Inc,Micro-Cap
CNFR,15034144.0,XNAS,Nasdaq All Markets,Micro-Cap
CNFRZ,15034139.0,XNAS,Nasdaq All Markets,Micro-Cap
CNGL,9967400.0,XNAS,Nasdaq All Markets,Micro-Cap
CNGLU,9967398.0,XNAS,Nasdaq All Markets,Micro-Cap
CNGLW,9967400.0,XNAS,Nasdaq All Markets,Micro-Cap
CNHI,15859365418.0,XNYS,New York Stock Exchange Inc,Large-Cap
CNI,80909001290.0,XNYS,New York Stock Exchange Inc,Large-Cap
CNK,1876489547.0,XNYS,New York Stock Exchange Inc,Small-Cap
CNM,8036979917.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CNMD,2660372735.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CNNE,1467273461.0,XNYS,New York Stock Exchange Inc,Small-Cap
CNO,3016829524.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CNO-A,3056398313.0,XNYS,New York Stock Exchange Inc,Mid-Cap
CNOB,772513464.0,XNAS,Nasdaq All Markets,Small-Cap
CNOBP,818841115.0,XNAS,Nasdaq All Markets,Small-Cap
CNP,17207154246.0,XNYS,New York Stock Exchange Inc,Large-Cap
